ParentCorpID,LocationID,Location,TCFDCategoryName,TCFDSubCatName,RiskFactorName,ScenarioName,RiskYear,ValueAtRisk
1,2,Manassas,Physical,Chronic,Temperature extremes,RCP4.5,2031,1.081138497
1,2,Manassas,Physical,Chronic,Temperature extremes,RCP4.5,2032,1.514727192
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP8.5,2018,0.791402041
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP8.5,2019,1.009265844
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP8.5,2020,1.073433284
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP8.5,2021,1.034560193
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP8.5,2022,1.106994497
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP8.5,2023,0.909773723
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP8.5,2024,0.84706898
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP8.5,2025,1.238001218
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP8.5,2026,1.4881118
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP8.5,2027,1.456865347
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP8.5,2028,0.937001434
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP8.5,2029,0.982543931
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP8.5,2030,1.004287675
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP8.5,2031,1.333848177
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP8.5,2032,1.390910375
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP4.5,2018,0.329822943
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP4.5,2019,0.356882274
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP4.5,2020,0.305506296
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP4.5,2021,0.359694714
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP4.5,2022,0.397820113
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP4.5,2023,0.52813184
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP4.5,2024,0.744349966
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP4.5,2025,0.517245025
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP4.5,2026,0.660656766
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP4.5,2027,0.508257447
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP4.5,2028,0.474297145
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP4.5,2029,0.764655161
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP4.5,2030,0.730643966
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP4.5,2031,0.856566016
1,2,Manassas,Physical,Chronic,Coastal flooding,RCP4.5,2032,0.794667408
1,2,Manassas,Physical,Chronic,Drought,RCP8.5,2018,2.239900156
1,2,Manassas,Physical,Chronic,Drought,RCP8.5,2019,1.301702427
1,2,Manassas,Physical,Chronic,Drought,RCP8.5,2020,2.42789919
1,2,Manassas,Physical,Chronic,Drought,RCP8.5,2021,2.181156132
1,2,Manassas,Physical,Chronic,Drought,RCP8.5,2022,1.47090145
1,2,Manassas,Physical,Chronic,Drought,RCP8.5,2023,1.604680957
1,2,Manassas,Physical,Chronic,Drought,RCP8.5,2024,2.549449101
1,2,Manassas,Physical,Chronic,Drought,RCP8.5,2025,1.785535315
1,2,Manassas,Physical,Chronic,Drought,RCP8.5,2026,1.716119811
1,2,Manassas,Physical,Chronic,Drought,RCP8.5,2027,3.088774772
1,2,Manassas,Physical,Chronic,Drought,RCP8.5,2028,2.006832971
1,2,Manassas,Physical,Chronic,Drought,RCP8.5,2029,3.307211853
1,2,Manassas,Physical,Chronic,Drought,RCP8.5,2030,2.153915078
1,2,Manassas,Physical,Chronic,Drought,RCP8.5,2031,2.093703456
1,2,Manassas,Physical,Chronic,Drought,RCP8.5,2032,2.555024884
1,2,Manassas,Physical,Chronic,Drought,RCP4.5,2018,0.675567489
1,2,Manassas,Physical,Chronic,Drought,RCP4.5,2019,0.795315997
1,2,Manassas,Physical,Chronic,Drought,RCP4.5,2020,0.881938963
1,2,Manassas,Physical,Chronic,Drought,RCP4.5,2021,0.84543762
1,2,Manassas,Physical,Chronic,Drought,RCP4.5,2022,1.24783692
1,2,Manassas,Physical,Chronic,Drought,RCP4.5,2023,1.255518882
1,2,Manassas,Physical,Chronic,Drought,RCP4.5,2024,1.02666239
1,2,Manassas,Physical,Chronic,Drought,RCP4.5,2025,0.910675656
1,2,Manassas,Physical,Chronic,Drought,RCP4.5,2026,1.146127194
1,2,Manassas,Physical,Chronic,Drought,RCP4.5,2027,0.97060724
1,2,Manassas,Physical,Chronic,Drought,RCP4.5,2028,1.402671909
1,2,Manassas,Physical,Chronic,Drought,RCP4.5,2029,1.600829789
1,2,Manassas,Physical,Chronic,Drought,RCP4.5,2030,1.061206066
1,2,Manassas,Physical,Chronic,Drought,RCP4.5,2031,1.774155871
1,2,Manassas,Physical,Chronic,Drought,RCP4.5,2032,1.251350395
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2018,1.897765658
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2019,1.555129901
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2020,2.26146569
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2021,2.450710655
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2022,2.243612713
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2023,1.751632472
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2024,2.148412092
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2025,2.295008773
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2026,2.862589111
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2027,2.691814193
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2028,3.01623672
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2029,3.053675044
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2030,2.735629869
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2031,3.511482008
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2032,2.419775135
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2018,0.833670765
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2019,0.644763445
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2020,0.833271461
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2021,0.805529545
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2022,1.171171088
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2023,1.100836398
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2024,1.580256138
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2025,1.490395381
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2026,1.517484383
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2027,1.221573757
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2028,1.001568022
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2029,1.785456902
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2030,1.837482698
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2031,1.091728414
1,3,Singapore_Hqs,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2032,1.266338018
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2018,0.891421969
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2019,0.984213962
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2020,0.633000673
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2021,1.161267096
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2022,1.305965352
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2023,0.940211422
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2024,0.848994263
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2025,1.406599027
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2026,1.158376842
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2027,1.480395917
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2028,1.49245598
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2029,1.615690549
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2030,1.809346992
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2031,1.820429311
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2032,1.624922954
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2018,0.451765701
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2019,0.370452899
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2020,0.557416734
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2021,0.556591324
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2022,0.347928672
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2023,0.6410635
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2024,0.399065834
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2025,0.691761658
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2026,0.502144013
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2027,0.389070478
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2028,0.485931418
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2029,0.825779567
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2030,0.665919541
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2031,0.670802995
1,3,Singapore_Hqs,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2032,0.910434352
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2018,1.19667568
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2019,1.221006242
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2020,2.126386122
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2021,1.961413727
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2022,1.628295456
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2023,2.065670985
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2024,1.97886496
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2025,2.576371961
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2026,3.157173348
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2027,2.048890879
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2028,2.445980399
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2029,3.03746392
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2030,2.726651753
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2031,3.303395264
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2032,4.103433934
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2018,1.110344063
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2019,0.934981684
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2020,0.936842301
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2021,1.413741961
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2022,1.452110163
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2023,0.914447037
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2024,1.039196051
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2025,1.380027632
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2026,1.517477853
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2027,1.20387693
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2028,1.349970209
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2029,1.297262871
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2030,1.665350263
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2031,1.628442045
1,3,Singapore_Hqs,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2032,1.114404497
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP8.5,2018,1.479195034
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP8.5,2019,1.813329793
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP8.5,2020,1.542407621
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP8.5,2021,2.641147523
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP8.5,2022,2.794724019
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP8.5,2023,1.682041576
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP8.5,2024,2.240241631
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP8.5,2025,1.961218115
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP8.5,2026,2.505850501
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP8.5,2027,2.310766321
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP8.5,2028,3.594232144
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP8.5,2029,3.80714357
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP8.5,2030,3.987727798
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP8.5,2031,3.463080202
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP8.5,2032,3.158812573
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP4.5,2018,0.842859199
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP4.5,2019,1.080004003
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP4.5,2020,1.041962038
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP4.5,2021,1.131370781
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP4.5,2022,1.218339581
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP4.5,2023,0.769097176
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP4.5,2024,1.222106574
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP4.5,2025,1.69993714
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP4.5,2026,0.933068542
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP4.5,2027,0.90449606
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP4.5,2028,1.576414963
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP4.5,2029,1.103604298
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP4.5,2030,1.437374783
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP4.5,2031,1.342887596
1,3,Singapore_Hqs,Physical,Chronic,Temperature extremes,RCP4.5,2032,1.467188165
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP8.5,2018,1.029489788
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP8.5,2019,0.925391793
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP8.5,2020,0.687640844
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP8.5,2021,0.872821616
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP8.5,2022,1.259715972
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP8.5,2023,1.18156951
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP8.5,2024,1.451590844
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP8.5,2025,1.520884056
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP8.5,2026,1.133067955
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP8.5,2027,0.962605024
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP8.5,2028,1.612025816
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP8.5,2029,1.072725144
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP8.5,2030,0.945126267
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP8.5,2031,1.573719334
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP8.5,2032,1.248432546
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP4.5,2018,0.509516525
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP4.5,2019,0.289792985
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP4.5,2020,0.461870525
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP4.5,2021,0.558694052
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP4.5,2022,0.428264819
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP4.5,2023,0.356727166
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP4.5,2024,0.758201287
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP4.5,2025,0.565570987
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP4.5,2026,0.769831519
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP4.5,2027,0.603021619
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP4.5,2028,0.912579918
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP4.5,2029,0.705472491
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP4.5,2030,0.901051563
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP4.5,2031,0.702704791
1,3,Singapore_Hqs,Physical,Chronic,Coastal flooding,RCP4.5,2032,0.679010555
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP8.5,2018,2.083615866
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP8.5,2019,1.294905899
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP8.5,2020,1.689071495
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP8.5,2021,2.481991338
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP8.5,2022,2.594612026
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP8.5,2023,1.909701064
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP8.5,2024,2.38837866
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP8.5,2025,2.311061578
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP8.5,2026,1.714499052
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP8.5,2027,1.721104549
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP8.5,2028,3.484636915
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP8.5,2029,3.312702479
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP8.5,2030,3.29221709
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP8.5,2031,2.740616868
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP8.5,2032,3.918129072
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP4.5,2018,1.099492424
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP4.5,2019,0.867445452
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP4.5,2020,0.812429323
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP4.5,2021,0.742852641
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP4.5,2022,0.943153138
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP4.5,2023,1.368774799
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP4.5,2024,0.94098236
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP4.5,2025,1.623517837
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP4.5,2026,0.890899326
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP4.5,2027,1.5832504
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP4.5,2028,1.14586759
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP4.5,2029,1.253155359
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP4.5,2030,1.611578722
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP4.5,2031,1.241779729
1,3,Singapore_Hqs,Physical,Chronic,Drought,RCP4.5,2032,1.870556914
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2018,1.919107674
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2019,1.319179706
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2020,1.361420087
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2021,2.05940038
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2022,2.05956915
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2023,2.578025624
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2024,1.807700758
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2025,2.468532316
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2026,3.129841613
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2027,2.451306614
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2028,2.180352323
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2029,3.587874509
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2030,2.95498792
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2031,3.703658723
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2032,2.530791468
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2018,0.773963526
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2019,1.050490092
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2020,0.835589709
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2021,1.083832328
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2022,1.221360522
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2023,1.432585753
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2024,1.547777089
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2025,1.048355344
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2026,1.086119293
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2027,1.644044795
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2028,1.868129999
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2029,1.422627931
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2030,1.055450055
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2031,1.037811611
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2032,1.808817669
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2018,0.982798273
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2019,0.902273351
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2020,0.991828879
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2021,1.372319762
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2022,1.092490216
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2023,0.709306222
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2024,1.077788717
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2025,0.893855607
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2026,1.031565016
