Location,TCFDCategoryName,TCFDSubCatName,RiskFactorName,ScenarioName,RiskYear,ValueAtRisk,ParentCorpID
Catania,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2040,0.741372,1
Catania,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2050,2.2259,1
Catania,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2060,3.0649,1
Catania,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2070,4.22336,1
Catania,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2080,5.27956,1
Catania,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2090,6.28067,1
Catania,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2010,0.00516,1
Catania,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2020,0.073182,1
Catania,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2030,0.202317,1
Catania,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2040,0.185343,1
Catania,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2050,0.556476,1
Catania,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2060,0.766224,1
Catania,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2070,1.05584,1
Catania,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2080,1.31989,1
Catania,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2090,1.57017,1
Catania,  Opportunity,Resilience,Energy resilience ,RCP8.5,2010,0.0258,1
Catania,  Opportunity,Resilience,Energy resilience ,RCP8.5,2020,0.36591,1
Catania,  Opportunity,Resilience,Energy resilience ,RCP8.5,2030,1.01158,1
Catania,  Opportunity,Resilience,Energy resilience ,RCP8.5,2040,0.926715,1
Catania,  Opportunity,Resilience,Energy resilience ,RCP8.5,2050,2.78238,1
Catania,  Opportunity,Resilience,Energy resilience ,RCP8.5,2060,3.83112,1
Catania,  Opportunity,Resilience,Energy resilience ,RCP8.5,2070,5.2792,1
Catania,  Opportunity,Resilience,Energy resilience ,RCP8.5,2080,6.59944,1
Catania,  Opportunity,Resilience,Energy resilience ,RCP8.5,2090,7.85084,1
Catania,  Physical Risk,Chronic,Drought ,RCP8.5,2010,10,1
Catania,  Physical Risk,Chronic,Drought ,RCP8.5,2020,10,1
Catania,  Physical Risk,Chronic,Drought ,RCP8.5,2030,0,1
Catania,  Physical Risk,Chronic,Drought ,RCP8.5,2040,50,1
Catania,  Physical Risk,Chronic,Drought ,RCP8.5,2050,40,1
Catania,  Physical Risk,Chronic,Drought ,RCP8.5,2060,60,1
Catania,  Physical Risk,Chronic,Drought ,RCP8.5,2070,70,1
Catania,  Physical Risk,Chronic,Drought ,RCP8.5,2080,70,1
Catania,  Physical Risk,Chronic,Drought ,RCP8.5,2090,70,1
Bangalore,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2010,0.29292,1
Bangalore,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2020,0,1
Bangalore,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2030,1.57314,1
Bangalore,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2040,9.6099,1
Bangalore,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2050,10.951,1
Bangalore,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2060,20.2821,1
Bangalore,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2070,21.574,1
Bangalore,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2080,27.0376,1
Bangalore,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2090,28.2316,1
Bangalore,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2010,0.039056,1
Bangalore,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2020,0,1
Bangalore,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2030,0.209752,1
Bangalore,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2040,1.28132,1
Bangalore,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2050,1.46013,1
Bangalore,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2060,2.70428,1
Bangalore,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2070,2.87653,1
Bangalore,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2080,3.60501,1
Bangalore,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2090,3.76421,1
Bangalore,  Transition Risk,Technology,New technology ,RCP8.5,2010,0.034174,1
Bangalore,  Transition Risk,Technology,New technology ,RCP8.5,2020,0,1
Bangalore,  Transition Risk,Technology,New technology ,RCP8.5,2030,0.183533,1
Bangalore,  Transition Risk,Technology,New technology ,RCP8.5,2040,1.12116,1
Bangalore,  Transition Risk,Technology,New technology ,RCP8.5,2050,1.27761,1
Bangalore,  Transition Risk,Technology,New technology ,RCP8.5,2060,2.36625,1
Bangalore,  Transition Risk,Technology,New technology ,RCP8.5,2070,2.51696,1
Bangalore,  Transition Risk,Technology,New technology ,RCP8.5,2080,3.15438,1
Bangalore,  Transition Risk,Technology,New technology ,RCP8.5,2090,3.29368,1
Bangalore,  Transition Risk,Market,Reputation damage ,RCP8.5,2010,0.02441,1
Bangalore,  Transition Risk,Market,Reputation damage ,RCP8.5,2020,0,1
Bangalore,  Transition Risk,Market,Reputation damage ,RCP8.5,2030,0.131095,1
Bangalore,  Transition Risk,Market,Reputation damage ,RCP8.5,2040,0.800825,1
Bangalore,  Transition Risk,Market,Reputation damage ,RCP8.5,2050,0.91258,1
Bangalore,  Transition Risk,Market,Reputation damage ,RCP8.5,2060,1.69017,1
Bangalore,  Transition Risk,Market,Reputation damage ,RCP8.5,2070,1.79783,1
Bangalore,  Transition Risk,Market,Reputation damage ,RCP8.5,2080,2.25313,1
Bangalore,  Transition Risk,Market,Reputation damage ,RCP8.5,2090,2.35263,1
Bangalore,  Transition Risk,Reputation,Materials cost ,RCP8.5,2010,0.04882,1
Bangalore,  Transition Risk,Reputation,Materials cost ,RCP8.5,2020,0,1
Bangalore,  Transition Risk,Reputation,Materials cost ,RCP8.5,2030,0.26219,1
Bangalore,  Transition Risk,Reputation,Materials cost ,RCP8.5,2040,1.60165,1
Bangalore,  Transition Risk,Reputation,Materials cost ,RCP8.5,2050,1.82516,1
Bangalore,  Transition Risk,Reputation,Materials cost ,RCP8.5,2060,3.38035,1
Bangalore,  Transition Risk,Reputation,Materials cost ,RCP8.5,2070,3.59566,1
Bangalore,  Transition Risk,Reputation,Materials cost ,RCP8.5,2080,4.50626,1
Bangalore,  Transition Risk,Reputation,Materials cost ,RCP8.5,2090,4.70526,1
Bangalore,  Physical Risk,Acute,Storm damage ,RCP8.5,2010,0.34174,1
Bangalore,  Physical Risk,Acute,Storm damage ,RCP8.5,2020,0,1
Bangalore,  Physical Risk,Acute,Storm damage ,RCP8.5,2030,1.83533,1
Bangalore,  Physical Risk,Acute,Storm damage ,RCP8.5,2040,11.2115,1
Bangalore,  Physical Risk,Acute,Storm damage ,RCP8.5,2050,12.7761,1
Bangalore,  Physical Risk,Acute,Storm damage ,RCP8.5,2060,23.6624,1
Bangalore,  Physical Risk,Acute,Storm damage ,RCP8.5,2070,25.1696,1
Bangalore,  Physical Risk,Acute,Storm damage ,RCP8.5,2080,31.5438,1
Bangalore,  Physical Risk,Acute,Storm damage ,RCP8.5,2090,32.9368,1
Bangalore,  Physical Risk,Acute,Employee impacts ,RCP8.5,2010,0.029292,1
Bangalore,  Physical Risk,Acute,Employee impacts ,RCP8.5,2020,0,1
Bangalore,  Physical Risk,Acute,Employee impacts ,RCP8.5,2030,0.157314,1
Bangalore,  Physical Risk,Acute,Employee impacts ,RCP8.5,2040,0.96099,1
Bangalore,  Physical Risk,Acute,Employee impacts ,RCP8.5,2050,1.0951,1
Bangalore,  Physical Risk,Acute,Employee impacts ,RCP8.5,2060,2.02821,1
Bangalore,  Physical Risk,Acute,Employee impacts ,RCP8.5,2070,2.1574,1
Bangalore,  Physical Risk,Acute,Employee impacts ,RCP8.5,2080,2.70376,1
Bangalore,  Physical Risk,Acute,Employee impacts ,RCP8.5,2090,2.82316,1
Bangalore,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2010,0.4882,1
Bangalore,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2020,0,1
Bangalore,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2030,2.6219,1
Bangalore,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2040,16.0165,1
Bangalore,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2050,18.2516,1
Bangalore,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2060,33.8035,1
Bangalore,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2070,35.9566,1
Bangalore,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2080,45.0626,1
Bangalore,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2090,47.0526,1
Bangalore,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2010,0,1
Bangalore,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2020,0,1
Bangalore,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2030,0,1
Bangalore,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2040,0,1
Bangalore,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2050,0,1
Bangalore,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2060,0,1
Bangalore,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2070,0,1
Bangalore,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2080,0,1
Bangalore,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2090,0,1
Bangalore,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2010,0.078112,1
Bangalore,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2020,0,1
Bangalore,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2030,0.419504,1
Bangalore,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2040,2.56264,1
Bangalore,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2050,2.92026,1
Bangalore,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2060,5.40856,1
Bangalore,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2070,5.75306,1
Bangalore,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2080,7.21002,1
Bangalore,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2090,7.52842,1
Bangalore,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2010,0.087876,1
Bangalore,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2020,0,1
Bangalore,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2030,0.471942,1
Bangalore,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2040,2.88297,1
Bangalore,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2050,3.28529,1
Bangalore,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2060,6.08463,1
Bangalore,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2070,6.47219,1
Bangalore,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2080,8.11127,1
Bangalore,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2090,8.46947,1
Bangalore,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2010,0.058584,1
Bangalore,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2020,0,1
Bangalore,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2030,0.314628,1
Bangalore,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2040,1.92198,1
Bangalore,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2050,2.19019,1
Bangalore,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2060,4.05642,1
Bangalore,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2070,4.31479,1
Bangalore,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2080,5.40751,1
Bangalore,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2090,5.64631,1
Bangalore,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2010,0.014646,1
Bangalore,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2020,0,1
Bangalore,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2030,0.078657,1
Bangalore,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2040,0.480495,1
Bangalore,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2050,0.547548,1
Bangalore,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2060,1.01411,1
Bangalore,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2070,1.0787,1
Bangalore,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2080,1.35188,1
Bangalore,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2090,1.41158,1
Bangalore,  Opportunity,Resilience,Energy resilience ,RCP8.5,2010,0.07323,1
Bangalore,  Opportunity,Resilience,Energy resilience ,RCP8.5,2020,0,1
Bangalore,  Opportunity,Resilience,Energy resilience ,RCP8.5,2030,0.393285,1
Bangalore,  Opportunity,Resilience,Energy resilience ,RCP8.5,2040,2.40247,1
Bangalore,  Opportunity,Resilience,Energy resilience ,RCP8.5,2050,2.73774,1
Bangalore,  Opportunity,Resilience,Energy resilience ,RCP8.5,2060,5.07052,1
Bangalore,  Opportunity,Resilience,Energy resilience ,RCP8.5,2070,5.39349,1
Bangalore,  Opportunity,Resilience,Energy resilience ,RCP8.5,2080,6.75939,1
Bangalore,  Opportunity,Resilience,Energy resilience ,RCP8.5,2090,7.05789,1
Bangalore,  Physical Risk,Chronic,Drought ,RCP8.5,2010,10,1
Bangalore,  Physical Risk,Chronic,Drought ,RCP8.5,2020,0,1
Bangalore,  Physical Risk,Chronic,Drought ,RCP8.5,2030,10,1
Bangalore,  Physical Risk,Chronic,Drought ,RCP8.5,2040,0,1
Bangalore,  Physical Risk,Chronic,Drought ,RCP8.5,2050,0,1
Bangalore,  Physical Risk,Chronic,Drought ,RCP8.5,2060,0,1
Bangalore,  Physical Risk,Chronic,Drought ,RCP8.5,2070,0,1
Bangalore,  Physical Risk,Chronic,Drought ,RCP8.5,2080,0,1
Bangalore,  Physical Risk,Chronic,Drought ,RCP8.5,2090,0,1
American_Falls,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2010,0,2
American_Falls,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2020,0,2
American_Falls,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2030,1.83612,2
American_Falls,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2040,2.4096,2
American_Falls,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2050,1.45086,2
American_Falls,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2060,3.56832,2
American_Falls,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2070,5.45082,2
American_Falls,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2080,11.911,2
American_Falls,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2090,15.2381,2
American_Falls,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2010,0,2
American_Falls,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2020,0,2
American_Falls,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2030,0.244816,2
American_Falls,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2040,0.32128,2
American_Falls,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2050,0.193448,2
American_Falls,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2060,0.475776,2
American_Falls,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2070,0.726776,2
American_Falls,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2080,1.58813,2
American_Falls,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2090,2.03174,2
American_Falls,  Transition Risk,Technology,New technology ,RCP8.5,2010,0,2
American_Falls,  Transition Risk,Technology,New technology ,RCP8.5,2020,0,2
American_Falls,  Transition Risk,Technology,New technology ,RCP8.5,2030,0.214214,2
American_Falls,  Transition Risk,Technology,New technology ,RCP8.5,2040,0.28112,2
American_Falls,  Transition Risk,Technology,New technology ,RCP8.5,2050,0.169267,2
American_Falls,  Transition Risk,Technology,New technology ,RCP8.5,2060,0.416304,2
American_Falls,  Transition Risk,Technology,New technology ,RCP8.5,2070,0.635929,2
American_Falls,  Transition Risk,Technology,New technology ,RCP8.5,2080,1.38961,2
American_Falls,  Transition Risk,Technology,New technology ,RCP8.5,2090,1.77778,2
American_Falls,  Transition Risk,Market,Reputation damage ,RCP8.5,2010,0,2
American_Falls,  Transition Risk,Market,Reputation damage ,RCP8.5,2020,0,2
American_Falls,  Transition Risk,Market,Reputation damage ,RCP8.5,2030,0.15301,2
American_Falls,  Transition Risk,Market,Reputation damage ,RCP8.5,2040,0.2008,2
American_Falls,  Transition Risk,Market,Reputation damage ,RCP8.5,2050,0.120905,2
American_Falls,  Transition Risk,Market,Reputation damage ,RCP8.5,2060,0.29736,2
American_Falls,  Transition Risk,Market,Reputation damage ,RCP8.5,2070,0.454235,2
American_Falls,  Transition Risk,Market,Reputation damage ,RCP8.5,2080,0.99258,2
American_Falls,  Transition Risk,Market,Reputation damage ,RCP8.5,2090,1.26984,2
American_Falls,  Transition Risk,Reputation,Materials cost ,RCP8.5,2010,0,2
American_Falls,  Transition Risk,Reputation,Materials cost ,RCP8.5,2020,0,2
American_Falls,  Transition Risk,Reputation,Materials cost ,RCP8.5,2030,0.30602,2
American_Falls,  Transition Risk,Reputation,Materials cost ,RCP8.5,2040,0.4016,2
American_Falls,  Transition Risk,Reputation,Materials cost ,RCP8.5,2050,0.24181,2
American_Falls,  Transition Risk,Reputation,Materials cost ,RCP8.5,2060,0.59472,2
American_Falls,  Transition Risk,Reputation,Materials cost ,RCP8.5,2070,0.90847,2
American_Falls,  Transition Risk,Reputation,Materials cost ,RCP8.5,2080,1.98516,2
American_Falls,  Transition Risk,Reputation,Materials cost ,RCP8.5,2090,2.53968,2
American_Falls,  Physical Risk,Acute,Storm damage ,RCP8.5,2010,0,2
American_Falls,  Physical Risk,Acute,Storm damage ,RCP8.5,2020,0,2
American_Falls,  Physical Risk,Acute,Storm damage ,RCP8.5,2030,2.14214,2
American_Falls,  Physical Risk,Acute,Storm damage ,RCP8.5,2040,2.8112,2
American_Falls,  Physical Risk,Acute,Storm damage ,RCP8.5,2050,1.69267,2
American_Falls,  Physical Risk,Acute,Storm damage ,RCP8.5,2060,4.16304,2
American_Falls,  Physical Risk,Acute,Storm damage ,RCP8.5,2070,6.35929,2
American_Falls,  Physical Risk,Acute,Storm damage ,RCP8.5,2080,13.8961,2
American_Falls,  Physical Risk,Acute,Storm damage ,RCP8.5,2090,17.7778,2
American_Falls,  Physical Risk,Acute,Employee impacts ,RCP8.5,2010,0,2
American_Falls,  Physical Risk,Acute,Employee impacts ,RCP8.5,2020,0,2
American_Falls,  Physical Risk,Acute,Employee impacts ,RCP8.5,2030,0.183612,2
American_Falls,  Physical Risk,Acute,Employee impacts ,RCP8.5,2040,0.24096,2
American_Falls,  Physical Risk,Acute,Employee impacts ,RCP8.5,2050,0.145086,2
American_Falls,  Physical Risk,Acute,Employee impacts ,RCP8.5,2060,0.356832,2
American_Falls,  Physical Risk,Acute,Employee impacts ,RCP8.5,2070,0.545082,2
American_Falls,  Physical Risk,Acute,Employee impacts ,RCP8.5,2080,1.1911,2
American_Falls,  Physical Risk,Acute,Employee impacts ,RCP8.5,2090,1.52381,2
American_Falls,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2010,0,2
American_Falls,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2020,0,2
American_Falls,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2030,3.0602,2
American_Falls,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2040,4.016,2
American_Falls,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2050,2.4181,2
American_Falls,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2060,5.9472,2
American_Falls,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2070,9.0847,2
American_Falls,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2080,19.8516,2
American_Falls,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2090,25.3968,2
American_Falls,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2010,0,2
American_Falls,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2020,0,2
American_Falls,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2030,0,2
American_Falls,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2040,0,2
American_Falls,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2050,0,2
American_Falls,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2060,0,2
American_Falls,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2070,0,2
American_Falls,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2080,0,2
American_Falls,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2090,0,2
American_Falls,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2010,0,2
American_Falls,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2020,0,2
American_Falls,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2030,0.489632,2
American_Falls,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2040,0.64256,2
American_Falls,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2050,0.386896,2
American_Falls,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2060,0.951552,2
American_Falls,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2070,1.45355,2
American_Falls,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2080,3.17626,2
American_Falls,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2090,4.06349,2
American_Falls,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2010,0,2
American_Falls,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2020,0,2
American_Falls,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2030,0.550836,2
American_Falls,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2040,0.72288,2
American_Falls,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2050,0.435258,2
American_Falls,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2060,1.0705,2
American_Falls,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2070,1.63525,2
American_Falls,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2080,3.57329,2
American_Falls,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2090,4.57142,2
American_Falls,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2010,0,2
American_Falls,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2020,0,2
American_Falls,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2030,0.367224,2
American_Falls,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2040,0.48192,2
American_Falls,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2050,0.290172,2
American_Falls,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2060,0.713664,2
American_Falls,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2070,1.09016,2
American_Falls,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2080,2.38219,2
American_Falls,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2090,3.04762,2
American_Falls,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2010,0,2
American_Falls,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2020,0,2
American_Falls,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2030,0.091806,2
American_Falls,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2040,0.12048,2
American_Falls,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2050,0.072543,2
American_Falls,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2060,0.178416,2
American_Falls,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2070,0.272541,2
American_Falls,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2080,0.595548,2
American_Falls,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2090,0.761904,2
American_Falls,  Opportunity,Resilience,Energy resilience ,RCP8.5,2010,0,2
American_Falls,  Opportunity,Resilience,Energy resilience ,RCP8.5,2020,0,2
American_Falls,  Opportunity,Resilience,Energy resilience ,RCP8.5,2030,0.45903,2
American_Falls,  Opportunity,Resilience,Energy resilience ,RCP8.5,2040,0.6024,2
American_Falls,  Opportunity,Resilience,Energy resilience ,RCP8.5,2050,0.362715,2
American_Falls,  Opportunity,Resilience,Energy resilience ,RCP8.5,2060,0.89208,2
American_Falls,  Opportunity,Resilience,Energy resilience ,RCP8.5,2070,1.3627,2
American_Falls,  Opportunity,Resilience,Energy resilience ,RCP8.5,2080,2.97774,2
American_Falls,  Opportunity,Resilience,Energy resilience ,RCP8.5,2090,3.80952,2
American_Falls,  Physical Risk,Chronic,Drought ,RCP8.5,2010,40,2
American_Falls,  Physical Risk,Chronic,Drought ,RCP8.5,2020,0,2
American_Falls,  Physical Risk,Chronic,Drought ,RCP8.5,2030,5,2
American_Falls,  Physical Risk,Chronic,Drought ,RCP8.5,2040,40,2
American_Falls,  Physical Risk,Chronic,Drought ,RCP8.5,2050,40,2
American_Falls,  Physical Risk,Chronic,Drought ,RCP8.5,2060,30,2
American_Falls,  Physical Risk,Chronic,Drought ,RCP8.5,2070,40,2
American_Falls,  Physical Risk,Chronic,Drought ,RCP8.5,2080,50,2
American_Falls,  Physical Risk,Chronic,Drought ,RCP8.5,2090,60,2
Bliss,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2010,0,2
Bliss,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2020,0,2
Bliss,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2030,1.44186,2
Bliss,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2040,1.58814,2
Bliss,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2050,1.09794,2
Bliss,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2060,3.0099,2
Bliss,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2070,4.52262,2
Bliss,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2080,9.1512,2
Bliss,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2090,12.5601,2
Bliss,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2010,0,2
Bliss,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2020,0,2
Bliss,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2030,0.192248,2
Bliss,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2040,0.211752,2
Bliss,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2050,0.146392,2
Bliss,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2060,0.40132,2
Bliss,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2070,0.603016,2
